Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
25376,62676,-842,-1684,-3711,50,-544.0,-40.0
25392,62677,-956,-1800,-3689,70,-397.0,1.0
25408,62678,-845,-1784,-3655,80,-404.0,75.0
25424,62679,-855,-1841,-3658,104,-437.0,148.0
25440,62680,-722,-1918,-3655,64,-274.0,153.0
25456,62681,-1120,-1991,-3150,44,-456.0,187.0
25472,62682,-535,-2065,-3507,103,-394.0,204.0
25488,62683,-283,-2134,-3594,157,-316.0,199.0
25504,62684,-345,-2148,-3592,144,-207.0,134.0
25520,62685,-84,-2119,-3643,166,-269.0,95.0
25537,62686,-156,-2081,-3686,170,-143.0,-22.0
25552,62687,-69,-2037,-3714,165,133.0,-136.0
25568,62688,-545,-1935,-3740,155,208.0,-168.0
25584,62689,-691,-1734,-3615,171,77.0,-148.0
25600,62690,-612,-1707,-3670,182,-116.0,-149.0
25616,62691,-512,-1705,-3664,114,-179.0,-167.0
25633,62692,-593,-1737,-3654,91,-75.0,-155.0
25648,62693,-832,-1819,-3556,96,-568.0,-65.0
25664,62694,-728,-1922,-3738,97,-463.0,-59.0
25680,62695,-654,-1938,-3660,142,-473.0,-128.0
25696,62696,-607,-1986,-3636,162,-498.0,-127.0
25712,62697,-628,-2007,-3632,160,-482.0,-112.0
25728,62698,-670,-2006,-3675,182,-377.0,-116.0
25744,62699,-805,-1925,-3646,218,-354.0,-105.0
25760,62700,-913,-1893,-3605,230,-423.0,-66.0
25777,62701,-1019,-1824,-3597,234,-456.0,17.0
25792,62702,-983,-1777,-3586,256,-296.0,157.0
25808,62703,-890,-1695,-3735,188,-223.0,176.0
25824,62704,-1083,-1616,-3663,173,-241.0,254.0
25840,62705,-1022,-1535,-3724,149,-295.0,329.0
25856,62706,-962,-1457,-3796,144,-267.0,383.0
25872,62707,-893,-1361,-3871,157,-135.0,402.0
25888,62708,-907,-1322,-3904,193,-87.0,463.0
25904,62709,-736,-1273,-3836,172,-188.0,528.0
25920,62710,-525,-1278,-3886,195,-99.0,495.0
25936,62711,-497,-1291,-3835,210,-131.0,450.0
25952,62712,-366,-1302,-3851,172,-148.0,395.0
25969,62713,-161,-1342,-3970,184,-107.0,294.0
