Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
58593,11505,-1016,676,-15696,74,-374.0,-141.0
58609,11506,-1020,572,-15676,80,-355.0,-142.0
58625,11507,-928,660,-15624,81,-379.0,-173.0
58641,11508,-1036,764,-15720,87,-374.0,-149.0
58657,11509,-920,644,-15660,72,-374.0,-148.0
58673,11510,-1028,564,-15792,76,-381.0,-121.0
58689,11511,-1080,716,-15728,119,-364.0,-149.0
58705,11512,-1076,656,-15656,107,-364.0,-139.0
58721,11513,-944,620,-15744,74,-385.0,-132.0
58737,11514,-1108,652,-15700,126,-358.0,-122.0
58754,11515,-972,656,-15720,70,-361.0,-134.0
58769,11516,-884,544,-15732,82,-346.0,-162.0
58785,11517,-1060,648,-15628,75,-377.0,-141.0
58801,11518,-1080,628,-15788,84,-357.0,-135.0
58817,11519,-1036,792,-15696,119,-378.0,-174.0
58833,11520,-1004,672,-15744,56,-377.0,-173.0
58850,11521,-1024,700,-15664,75,-353.0,-168.0
58865,11522,-972,676,-15784,51,-370.0,-147.0
58881,11523,-1080,760,-15592,70,-346.0,-146.0
58898,11524,-1100,664,-15756,29,-369.0,-159.0
58913,11525,-1068,676,-15716,40,-364.0,-155.0
58929,11526,-952,828,-15740,35,-375.0,-192.0
58945,11527,-1056,636,-15784,56,-372.0,-176.0
58961,11528,-972,576,-15732,49,-389.0,-154.0
58977,11529,-948,700,-15708,19,-373.0,-190.0
58993,11530,-920,716,-15828,26,-387.0,-179.0
59009,11531,-996,624,-15696,83,-355.0,-159.0
59025,11532,-1000,720,-15772,53,-350.0,-167.0
59041,11533,-928,684,-15808,73,-380.0,-173.0
59057,11534,-988,732,-15724,52,-357.0,-174.0
59073,11535,-988,692,-15640,60,-364.0,-144.0
59089,11536,-1128,652,-15720,107,-388.0,-144.0
59105,11537,-940,652,-15840,73,-368.0,-145.0
59121,11538,-1100,684,-15708,91,-361.0,-148.0
59137,11539,-944,748,-15668,62,-382.0,-147.0
59153,11540,-980,540,-15624,73,-397.0,-177.0
59169,11541,-912,636,-15772,74,-366.0,-171.0
59185,11542,-1040,704,-15560,77,-379.0,-186.0
59201,11543,-1068,616,-15664,67,-348.0,-168.0
59217,11544,-1060,684,-15620,78,-385.0,-171.0
59233,11545,-1068,624,-15648,80,-364.0,-124.0
59250,11546,-1028,740,-15740,75,-368.0,-154.0
59265,11547,-1056,668,-15804,89,-377.0,-141.0
59281,11548,-1128,620,-15772,50,-359.0,-130.0
59297,11549,-1060,624,-15700,78,-358.0,-155.0
59313,11550,-1080,660,-15696,63,-384.0,-148.0
59329,11551,-956,668,-15648,60,-353.0,-139.0
59345,11552,-1024,604,-15708,72,-376.0,-149.0
59361,11553,-956,648,-15756,51,-365.0,-158.0
59377,11554,-908,720,-15700,79,-378.0,-152.0
59393,11555,-1100,720,-15816,49,-365.0,-153.0
59409,11556,-1028,536,-15608,84,-374.0,-135.0
59425,11557,-936,636,-15708,68,-361.0,-137.0
59441,11558,-1076,652,-15824,88,-358.0,-157.0
59457,11559,-1036,704,-15688,62,-350.0,-141.0
59473,11560,-1052,712,-15656,74,-372.0,-110.0
59489,11561,-1048,660,-15792,80,-391.0,-151.0
59505,11562,-1060,660,-15652,89,-355.0,-155.0
59521,11563,-988,764,-15692,80,-354.0,-148.0
59537,11564,-1012,664,-15744,53,-372.0,-179.0
59553,11565,-1052,768,-15668,72,-370.0,-152.0
59569,11566,-988,744,-15196,107,-475.0,-176.0
59585,11567,-1112,792,-15972,130,-398.0,-142.0
59601,11568,-1044,776,-15728,125,-315.0,-166.0
59617,11569,-1132,812,-15692,33,-394.0,-144.0
59633,11570,-988,680,-15640,47,-355.0,-159.0
59649,11571,-1056,640,-15708,88,-355.0,-149.0
59665,11572,-896,640,-15840,99,-379.0,-140.0
59681,11573,-964,576,-15568,93,-382.0,-142.0
59697,11574,-988,652,-15608,95,-346.0,-152.0
59713,11575,-912,796,-15796,75,-367.0,-139.0
59729,11576,-1024,628,-15452,184,-387.0,-156.0
59745,11577,-1020,688,-15752,52,-376.0,-127.0
59761,11578,-984,592,-15768,81,-381.0,-128.0
59777,11579,-1048,628,-15856,63,-346.0,-133.0
