Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
62545,19944,-703,-609,-22,-242,2313.0,3309.0
62561,19945,69,-650,254,235,2455.0,3382.0
62577,19946,756,-539,583,718,2899.0,3219.0
62593,19947,1071,-476,989,1290,3071.0,2987.0
62609,19948,1117,-465,947,1999,2993.0,2609.0
62625,19949,857,-518,296,2939,2752.0,2323.0
62641,19950,648,-295,-596,3758,2199.0,2339.0
62657,19951,1014,-149,-1416,3995,1647.0,2324.0
62673,19952,1390,-83,-1740,3933,1143.0,2243.0
62690,19953,1838,-82,-1925,3844,862.0,1937.0
62705,19954,2084,-256,-1991,3992,809.0,1648.0
62721,19955,2481,-34,-2405,4495,801.0,1380.0
62737,19956,2845,18,-3111,4807,929.0,844.0
62753,19957,2517,238,-3744,4891,647.0,492.0
62769,19958,2767,313,-4463,4922,-227.0,141.0
62785,19959,2921,636,-4948,4620,-941.0,-170.0
62801,19960,3311,829,-5026,4317,-1606.0,-555.0
62818,19961,3488,753,-4812,4209,-2499.0,-1039.0
62833,19962,4141,779,-5745,4483,-2193.0,-1643.0
62849,19963,3815,966,-6462,4120,-1432.0,-2195.0
62865,19964,3237,1091,-7011,3533,-823.0,-2575.0
62881,19965,2397,1082,-6980,2934,-1110.0,-2923.0
62897,19966,1977,993,-7135,2673,-1963.0,-3095.0
62913,19967,2390,833,-7861,2612,-1393.0,-3323.0
62930,19968,1449,908,-8582,2214,-780.0,-3648.0
62945,19969,440,1020,-9159,1519,-1120.0,-3723.0
62961,19970,-414,965,-8686,680,-2054.0,-3457.0
62977,19971,223,818,-8332,344,-2449.0,-3479.0
62993,19972,190,859,-8467,200,-1688.0,-3674.0
63009,19973,-778,1007,-8593,-341,-1372.0,-3664.0
63026,19974,-1409,1002,-8133,-1169,-2134.0,-3448.0
63041,19975,-1038,796,-7420,-1534,-2210.0,-3296.0
63057,19976,-974,792,-7249,-1621,-1197.0,-3185.0
63073,19977,-1730,745,-6865,-1812,-733.0,-3010.0
63089,19978,-1932,679,-6585,-2202,-1049.0,-2723.0
63105,19979,-1708,483,-6016,-2584,-1035.0,-2423.0
63121,19980,-1591,221,-5477,-2584,-522.0,-2231.0
63137,19981,-1923,351,-5249,-2683,-250.0,-1961.0
63153,19982,-2062,269,-4659,-2956,-227.0,-1588.0
63169,19983,-2147,183,-3733,-2929,-632.0,-1262.0
63185,19984,-1885,37,-3041,-2715,-770.0,-920.0
63201,19985,-1596,-81,-2461,-2324,-515.0,-690.0
63217,19986,-1233,-64,-2120,-2073,58.0,-493.0
63233,19987,-1081,-219,-1637,-1816,612.0,-327.0
63249,19988,-1055,-342,-1411,-1395,609.0,-188.0
63265,19989,-643,-308,-1730,-1156,1025.0,-11.0
63281,19990,-539,-287,-1813,-1032,1675.0,196.0
63297,19991,-403,-386,-1769,-812,1579.0,227.0
63313,19992,-330,-423,-2002,-552,1151.0,240.0
63329,19993,-66,-535,-2339,-457,1110.0,247.0
63345,19994,-22,-608,-2394,-334,1142.0,231.0
63362,19995,-106,-673,-2596,-268,910.0,217.0
63377,19996,-260,-638,-2794,-191,745.0,291.0
63393,19997,-243,-674,-2923,-134,371.0,446.0
63409,19998,101,-822,-2917,-64,161.0,463.0
63425,19999,241,-850,-3034,98,215.0,466.0
63441,20000,242,-787,-3100,218,218.0,432.0
63457,20001,499,-904,-3183,354,126.0,324.0
63473,20002,599,-882,-3602,468,644.0,205.0
63489,20003,296,-906,-3701,426,921.0,154.0
63505,20004,151,-918,-3747,330,673.0,134.0
63521,20005,152,-888,-3854,278,380.0,96.0
63537,20006,64,-936,-3734,261,285.0,107.0
63553,20007,-42,-943,-3732,394,78.0,143.0
63569,20008,172,-905,-3833,486,133.0,181.0
63585,20009,87,-850,-3933,496,300.0,175.0
63601,20010,41,-837,-3888,514,131.0,217.0
63617,20011,110,-885,-3892,546,-149.0,180.0
63633,20012,182,-789,-3998,519,-153.0,180.0
63649,20013,246,-732,-4037,493,63.0,148.0
63665,20014,101,-718,-3924,402,-15.0,103.0
63681,20015,151,-776,-3950,425,-83.0,78.0
63697,20016,156,-763,-4033,443,88.0,57.0
63713,20017,-25,-726,-4089,382,174.0,42.0
63729,20018,-59,-665,-4090,333,-2.0,59.0
63745,20019,-32,-702,-4140,248,-139.0,36.0
63761,20020,-42,-690,-4121,153,-217.0,-5.0
63777,20021,48,-719,-4170,126,-38.0,-9.0
63793,20022,-58,-705,-4130,98,159.0,-22.0
