Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
11793,4484,-551,1606,-3871,-1592,573.0,1772.0
11809,4485,-1777,1547,-2108,-1131,-4399.0,-1407.0
11825,4486,-4268,1197,-1925,1582,-7366.0,-2040.0
11841,4487,-5389,2058,-2465,2982,-2265.0,2470.0
11857,4488,-3066,1937,-3133,4388,639.0,4848.0
11873,4489,-2151,2236,-3679,3499,-2479.0,3308.0
11889,4490,-2708,2282,-4019,2049,-3384.0,3101.0
11905,4491,-2935,2583,-3898,1583,-2692.0,4014.0
11921,4492,-3313,2838,-3574,1088,-3079.0,4446.0
11938,4493,-3223,3494,-3315,1208,-131.0,6733.0
11953,4494,-2578,2481,-3792,446,-3591.0,5721.0
11969,4495,-2892,2068,-3637,-1929,-3922.0,5708.0
11985,4496,-2742,2048,-2527,3393,-2219.0,7224.0
12001,4497,-1601,3059,-2548,-152,4419.0,10460.0
12017,4498,923,2220,-2007,644,-505.0,8837.0
12033,4499,1673,1410,-2427,870,-2471.0,5676.0
12049,4500,-418,1185,-1593,1007,-5769.0,2475.0
12065,4501,-3696,2779,-463,4454,-2326.0,4308.0
12081,4502,-3394,4199,-1136,9712,-2806.0,6295.0
12097,4503,-431,4087,-4209,8770,-63.0,7839.0
12113,4504,999,2838,-5829,5580,-5542.0,4459.0
12129,4505,-768,2401,-6309,-436,-7397.0,2402.0
12145,4506,-3502,3221,-4931,-2742,-4763.0,4474.0
12162,4507,-3887,4538,-2449,-2147,311.0,8087.0
12177,4508,-1913,4118,-2232,-390,-191.0,8632.0
12193,4509,-131,2999,-3404,-1051,-4362.0,6423.0
12209,4510,-285,2689,-3720,-1153,-2199.0,6060.0
12225,4511,-853,2396,-4346,-3261,-4063.0,6015.0
12241,4512,90,1949,-2884,-3765,3040.0,8486.0
12257,4513,1350,975,-1650,-3409,59.0,6261.0
12273,4514,1293,1235,-86,-1785,-3688.0,3007.0
12289,4515,151,1402,405,546,-7563.0,542.0
12305,4516,-744,1174,-1,3680,-5525.0,1400.0
12321,4517,-627,1808,-1008,6846,-2530.0,3261.0
12337,4518,764,2770,-2709,8010,-616.0,4015.0
12353,4519,2017,3539,-3759,8142,-1930.0,2500.0
12369,4520,1969,3024,-5484,5321,-6004.0,-445.0
12385,4521,451,3622,-5634,2039,-7536.0,-2064.0
12401,4522,-1183,3480,-5548,-212,-5436.0,-1062.0
12417,4523,-1646,3315,-4607,-1812,-1092.0,1874.0
12433,4524,-774,2979,-3458,-2336,970.0,3688.0
12449,4525,550,2263,-2986,-1832,1147.0,4130.0
12465,4526,1744,1540,-2929,-1539,1295.0,3600.0
12481,4527,2315,1381,-2236,-444,170.0,1573.0
12497,4528,1790,1706,-1998,1645,-2353.0,-1206.0
12513,4529,238,1690,-2582,2992,-3467.0,-2500.0
12529,4530,-901,2165,-3205,4287,-3124.0,-1980.0
12545,4531,-914,2201,-4507,3897,-1061.0,-317.0
12561,4532,-310,2160,-5254,2197,407.0,843.0
12577,4533,239,2192,-5319,167,707.0,880.0
12593,4534,61,2191,-4299,-1431,289.0,135.0
12609,4535,-635,1890,-3389,-1416,-721.0,-350.0
12625,4536,-959,1471,-2942,-467,174.0,428.0
12641,4537,-484,1484,-2832,527,535.0,857.0
