Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
28436,30100,1140,-522,-3307,3354,-891.0,-5007.0
28452,30101,841,-557,-3440,3414,-963.0,-4903.0
28468,30102,678,-460,-3335,3110,-1118.0,-4662.0
28484,30103,620,-441,-3578,3250,-1237.0,-4386.0
28500,30104,637,-466,-3759,3165,-460.0,-4193.0
28516,30105,471,-300,-4158,3136,-598.0,-3957.0
28532,30106,191,-196,-4033,2659,129.0,-3602.0
28548,30107,-171,-252,-3758,2415,-570.0,-3103.0
28564,30108,14,-228,-4018,2320,-964.0,-2611.0
28580,30109,91,-42,-4470,2094,-989.0,-2303.0
28596,30110,154,-63,-4435,1779,-1027.0,-2064.0
28612,30111,323,-54,-4850,1638,-580.0,-1787.0
28628,30112,-133,50,-4909,1141,-402.0,-1399.0
28644,30113,-129,58,-5010,1036,-517.0,-987.0
28660,30114,-12,50,-4982,858,-329.0,-575.0
28676,30115,132,70,-5325,785,-441.0,-91.0
28692,30116,146,-40,-5238,845,0.0,397.0
28708,30117,65,42,-5476,773,58.0,984.0
28724,30118,98,51,-5539,380,81.0,1482.0
28740,30119,300,118,-5363,202,347.0,1897.0
28756,30120,346,140,-5306,67,306.0,2455.0
28772,30121,656,204,-5232,53,585.0,3000.0
28788,30122,754,114,-5051,304,814.0,3501.0
28804,30123,885,206,-5144,721,925.0,4018.0
28820,30124,1361,274,-5262,1229,953.0,4427.0
28836,30125,1479,609,-5594,1137,878.0,4610.0
28852,30126,1899,639,-5647,799,1539.0,4578.0
28868,30127,1473,444,-5416,615,1577.0,4735.0
28884,30128,2055,700,-5357,772,1604.0,4664.0
28900,30129,1714,781,-5499,431,1613.0,4873.0
28916,30130,1897,802,-5635,-34,1717.0,5237.0
28932,30131,1661,769,-5332,-177,1750.0,5614.0
28948,30132,2150,1037,-5547,-245,1301.0,5736.0
28964,30133,1000,1302,-6072,-601,5994.0,6498.0
28980,30134,2242,945,-4966,-683,3701.0,6010.0
28996,30135,1394,1054,-4964,-782,4077.0,6062.0
29012,30136,981,997,-4566,-165,3164.0,6722.0
29028,30137,1381,1317,-4768,262,3280.0,7188.0
29044,30138,1373,1423,-5123,-268,3388.0,7102.0
29060,30139,1450,1620,-5281,-1930,3161.0,6611.0
29076,30140,1084,1538,-4625,-3260,3002.0,6366.0
29092,30141,1460,1276,-4286,-4140,1827.0,6320.0
29108,30142,1266,1084,-3961,-4699,2338.0,6238.0
29124,30143,962,798,-3169,-4592,1701.0,6431.0
29140,30144,1282,653,-3179,-4083,1159.0,6527.0
29156,30145,1815,500,-3304,-4336,1373.0,6262.0
29172,30146,1510,341,-3007,-5171,2480.0,5666.0
29188,30147,1049,34,-2191,-5626,1917.0,5339.0
29204,30148,1133,-178,-2183,-5824,969.0,5071.0
29220,30149,881,-417,-2048,-5978,1292.0,5013.0
29236,30150,1015,-747,-1681,-5408,625.0,4936.0
29252,30151,912,-887,-1867,-4679,774.0,4750.0
29268,30152,1068,-1050,-1529,-4025,819.0,4574.0
29284,30153,536,-1239,-1652,-3247,483.0,4448.0
29300,30154,800,-1395,-1712,-2725,304.0,4192.0
29316,30155,67,-1506,-1660,-2379,1316.0,4317.0
29332,30156,298,-1569,-1250,-2208,-49.0,4633.0
29348,30157,1077,-1499,-1342,-2243,-380.0,4520.0
29364,30158,1369,-1550,-1409,-2213,-102.0,4043.0
29380,30159,47,-1773,-1455,-1844,163.0,3950.0
29396,30160,63,-1665,-1605,-1584,-648.0,4233.0
29412,30161,394,-1880,-1820,-1306,-100.0,4425.0
29428,30162,1056,-1926,-1732,-1407,-22.0,4225.0
29444,30163,785,-1940,-1850,-1229,177.0,4226.0
29460,30164,554,-1902,-1910,-1216,-83.0,4489.0
29476,30165,883,-1892,-1807,-1224,-597.0,4581.0
29492,30166,793,-1694,-1703,-1396,-1543.0,4630.0
29508,30167,1990,-1718,-1891,-1412,-2417.0,4542.0
29524,30168,1962,-1803,-2310,-1933,-793.0,4183.0
29541,30169,2561,-2057,-1642,-1964,-808.0,4093.0
29556,30170,3342,-2177,-1888,-2024,-595.0,4015.0
29572,30171,3977,-2378,-1659,-2209,164.0,3659.0
29588,30172,2822,-2382,-1675,-2174,1539.0,2908.0
29604,30173,3797,-2637,-1010,-1701,-1322.0,2183.0
29620,30174,4134,-2517,-1967,-1623,-596.0,1106.0
29636,30175,3838,-2858,-1703,-1301,463.0,44.0
29652,30176,3000,-2874,-1504,-1029,-149.0,-676.0
29668,30177,2850,-2635,-1404,-994,-1295.0,-907.0
Order,True,Max_Delay,17,Out_Range,0,,
39060,30764,1068,-623,-3786,100,-6.0,-59.0
39076,30765,1059,-670,-3766,124,103.0,-38.0
39092,30766,1170,-649,-3796,130,192.0,-56.0
39108,30767,1079,-668,-3741,133,249.0,-96.0
39124,30768,1033,-685,-3831,115,332.0,-123.0
39140,30769,931,-684,-3830,144,305.0,-122.0
39156,30770,1008,-672,-3961,208,344.0,-131.0
39172,30771,943,-709,-3903,214,450.0,-145.0
39188,30772,967,-700,-3861,238,467.0,-163.0
39204,30773,1034,-683,-3918,196,449.0,-211.0
39220,30774,885,-626,-3935,-23,665.0,-436.0
39236,30775,469,-373,-4278,-273,670.0,-651.0
39252,30776,-75,-233,-4185,-771,316.0,-634.0
39268,30777,342,-324,-3922,-482,33.0,-682.0
39285,30778,607,-335,-3983,-468,-97.0,-698.0
39300,30779,605,-202,-4350,15,150.0,-467.0
39317,30780,41,146,-4824,-803,643.0,-106.0
39332,30781,380,219,-4431,-1090,365.0,357.0
39349,30782,309,131,-4335,-1128,1318.0,625.0
39364,30783,-187,129,-4253,-1313,411.0,954.0
39380,30784,319,509,-4163,-1069,612.0,1060.0
39396,30785,158,460,-4417,-944,1273.0,983.0
39412,30786,-16,544,-4061,-905,667.0,1070.0
39428,30787,223,614,-4231,-889,969.0,1328.0
39444,30788,37,588,-4106,-960,1189.0,1668.0
39460,30789,95,647,-4075,-882,1000.0,1892.0
39476,30790,131,617,-3984,-750,1067.0,2136.0
39492,30791,482,656,-3997,-623,1094.0,2299.0
39508,30792,280,698,-3953,-758,1192.0,2430.0
39524,30793,726,629,-3935,-764,1118.0,2636.0
39540,30794,788,538,-3827,-701,1696.0,2809.0
39557,30795,686,453,-3662,-606,1291.0,2937.0
39572,30796,864,303,-3631,-430,1123.0,3021.0
39588,30797,995,274,-3700,-391,1033.0,3089.0
39604,30798,1053,211,-3665,-352,836.0,3224.0
39620,30799,1272,143,-3778,-359,1186.0,3301.0
39636,30800,1472,105,-3747,-404,990.0,3346.0
39652,30801,1270,-49,-3711,-466,1145.0,3366.0
39668,30802,1444,-85,-3650,-556,1007.0,3401.0
39684,30803,1586,-271,-3524,-614,753.0,3568.0
